Energia;Block;Latencia;Cobertura;Demands
911.551724137931;0;1.870209998541042e-05;1;58
821.9444444444445;0;1.8454075785954955e-05;1;36
774.7058823529412;0;1.825360842738753e-05;1;17
777.6470588235294;0;1.8047695127277654e-05;1;17
735.7142857142857;0;1.7964251358525376e-05;1;7
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
625.0;0;0.0;1;2
0.0;0;0.0;0;0
0.0;0;0.0;0;0
730.0;0;0.0;1;6
786.1111111111111;0;1.9833072299395272e-06;1;18
806.2962962962963;0;6.482480634102314e-06;1;27
906.4285714285714;0;6.5144875455557545e-06;1;56
1034.7058823529412;0;7.346920534701698e-06;1;102
1220.5696202531647;0;1.3335026992197799e-05;1;158
1355.9903381642512;0;1.9847598859900503e-05;1;207
1375.7777777777778;0;2.2040954168654826e-05;1;225
1376.7672413793102;0;2.1836493752337206e-05;1;232
1409.0748898678414;0;2.135886921662202e-05;1;227
1230.8333333333333;0;2.1562256667327567e-05;1;168
1194.935064935065;0;2.0438616544151812e-05;1;154
1018.8505747126437;0;1.9869308626636457e-05;1;87
889.3103448275862;0;1.9430327473478858e-05;1;58
823.1428571428571;0;1.9133940512047997e-05;1;35
782.8571428571429;0;1.890998602978757e-05;1;21
772.3076923076923;0;1.8773109738926077e-05;1;13
718.0;0;1.872099116663589e-05;1;5
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
573.3333333333334;0;0.0;1;3
470.0;0;1.0030612244897962e-05;1;1
728.3333333333334;0;5.514537307536363e-06;1;6
767.0588235294117;0;3.52843785388724e-06;1;17
848.2142857142857;0;6.196706310929703e-06;1;56
975.7777777777778;0;5.262413816985574e-06;1;90
1057.5396825396826;0;1.0989189402495389e-05;1;126
1211.6167664670659;0;1.668381527829845e-05;1;167
1332.5510204081634;0;1.9512048239433693e-05;1;196
1351.5068493150684;0;2.0421318409347723e-05;1;219
1394.8898678414098;0;2.1880350016443316e-05;1;227
1382.2535211267605;0;2.3460931880756825e-05;1;213
1121.4705882352941;0;2.231650497993654e-05;1;136
1026.1855670103093;0;2.140698135482517e-05;1;97
966.5753424657535;0;2.1394036218026122e-05;1;73
834.0540540540541;0;2.1016009855244676e-05;1;37
805.6521739130435;0;2.075943429031902e-05;1;23
752.2222222222222;0;2.0649272197976525e-05;1;9
691.4285714285714;0;2.0573217012251296e-05;1;7
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
470.0;0;0.0;1;1
680.0;0;0.0;1;9
716.6666666666666;0;5.269590762402034e-07;1;9
799.2592592592592;0;9.128650840709755e-07;1;27
828.2608695652174;0;3.5694880563956747e-06;1;46
998.1632653061224;0;5.291176087153819e-06;1;98
1188.5365853658536;0;1.041780990695924e-05;1;164
1333.904761904762;0;1.2913231483491074e-05;1;210
