Energia;Block;Latencia;Cobertura;Demands
1413.595041322314;0;2.125592517136235e-05;1;242
1341.421052631579;0;2.1037519982819713e-05;1;190
1097.8125;0;2.128273992958751e-05;1;128
928.1578947368421;0;2.0895087836782866e-05;1;76
828.3333333333334;0;2.064018992846773e-05;1;36
787.6190476190476;0;2.0518652167164055e-05;1;21
755.0;0;2.0404297472256378e-05;1;16
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
743.75;0;0.0;1;8
746.6666666666666;0;0.0;1;9
787.0;0;1.438827578468237e-06;1;20
890.0;0;1.7910891736722842e-06;1;61
1114.7445255474452;0;8.386783561210933e-06;1;137
1348.0281690140846;0;2.027664710608921e-05;1;213
1445.1648351648353;0;2.1666952247787315e-05;1;273
1449.1549295774648;0;2.1917253677761967e-05;1;284
1488.8961038961038;0;2.1292092994331022e-05;1;308
1490.484429065744;0;2.1913387300548252e-05;1;289
1475.084175084175;0;2.348789545952048e-05;1;297
1446.1742424242425;0;2.2814398035178617e-05;1;264
1424.8148148148148;0;2.357451955083324e-05;1;243
1358.0645161290322;0;2.3917563874328525e-05;1;217
1150.958904109589;0;2.3109286496895698e-05;1;146
998.9130434782609;0;2.2688435223338004e-05;1;92
834.6938775510204;0;2.2366724283746455e-05;1;49
803.6;0;2.2199034219059097e-05;1;25
781.7647058823529;0;2.2071194252350424e-05;1;17
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
470.0;0;0.0;1;1
625.0;0;0.0;1;2
0.0;0;0.0;0;0
625.0;0;0.0;1;4
787.8947368421053;0;1.6096529727509668e-06;1;19
897.7049180327868;0;3.704424653383668e-06;1;61
1035.5339805825242;0;1.0658075415267232e-05;1;103
1320.7655502392345;0;2.502883093883448e-05;1;209
1422.880658436214;0;2.528077818106178e-05;1;243
1446.7704280155642;0;2.377463511861666e-05;1;257
1482.013651877133;0;2.248446860131526e-05;1;293
1472.7956989247311;0;2.233050347462426e-05;1;279
1450.8333333333333;0;2.2405381292592785e-05;1;300
1448.9492753623188;0;2.2934910970332535e-05;1;276
1459.72;0;2.3240759162805927e-05;1;250
1390.8080808080808;0;2.4161071336383725e-05;1;198
1046.3716814159293;0;2.3958223971821897e-05;1;113
916.3636363636364;0;2.3578614174486364e-05;1;66
832.75;0;2.3361755909178217e-05;1;40
792.2727272727273;0;2.318155049465577e-05;1;22
718.0;0;2.3141698507446597e-05;1;5
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
625.0;0;0.0;1;2
783.5294117647059;0;4.765932230781663e-06;1;17
798.75;0;3.5719118493608193e-06;1;24
838.780487804878;0;2.7344371004566337e-06;1;41
1094.469696969697;0;7.04462144516796e-06;1;132
1377.6777251184835;0;1.5160210466407071e-05;1;211
1470.4182509505704;0;1.8709584167172185e-05;1;263
1453.892857142857;0;1.9477250392794413e-05;1;280
1495.190311418685;0;1.910394923859472e-05;1;289
1476.5333333333333;0;1.95837203642692e-05;1;300
1457.9094076655051;0;1.979725470397429e-05;1;287
1460.374531835206;0;2.1336916859574526e-05;1;267
1439.878048780488;0;2.252855635127683e-05;1;246
1334.3979057591623;0;2.269313252217776e-05;1;191
1070.7438016528927;0;2.2293292375985677e-05;1;121
895.5932203389831;0;2.1976355684364815e-05;1;59
816.1764705882352;0;2.171154790312148e-05;1;34
797.3913043478261;0;2.1546767439256323e-05;1;23
728.1818181818181;0;2.146742808338211e-05;1;11
