Energia;Block;Latencia;Cobertura;Demands
812.0588235294117;0;1.980968704006164e-05;1;34
783.5294117647059;0;1.963383081046318e-05;1;17
786.1111111111111;0;1.9475785707047664e-05;1;18
676.6666666666666;0;1.9415520253596252e-05;1;6
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
470.0;0;0.0;1;1
676.6666666666666;0;0.0;1;3
726.3636363636364;0;0.0;1;11
793.3333333333334;0;2.183962667128504e-06;1;30
877.5925925925926;0;9.319044960789445e-06;1;54
1125.0746268656717;0;2.1099789215780956e-05;1;134
1336.5841584158416;0;2.5926250345715294e-05;1;202
1401.9213973799126;0;2.2815495189245116e-05;1;229
1452.5206611570247;0;2.1290616564932198e-05;1;242
1419.4017094017095;0;2.1438740037923767e-05;1;234
1430.98814229249;0;2.1718330824256476e-05;1;253
1371.1627906976744;0;2.345616028303961e-05;1;215
1222.7428571428572;0;2.3529264899900722e-05;1;175
1145.9859154929577;0;2.3864942401297872e-05;1;142
884.6153846153846;0;2.3392879103518397e-05;1;65
839.2857142857143;0;2.2975606969223458e-05;1;42
800.0;0;2.266331716575828e-05;1;28
745.7142857142857;0;2.2529679754311305e-05;1;14
743.75;0;2.2443110379654972e-05;1;8
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
718.0;0;9.35918090250357e-06;1;5
757.5;0;2.8181040991847496e-06;1;12
795.6521739130435;0;3.4615120517748086e-06;1;23
969.7222222222222;0;8.195655283142405e-06;1;72
995.952380952381;0;9.964741185623105e-06;1;84
1330.4166666666667;0;1.8541198868166063e-05;1;192
1344.20814479638;0;2.1248561715062112e-05;1;221
1376.2389380530974;0;2.1319542823136243e-05;1;226
1419.7379912663755;0;2.2962362070143342e-05;1;229
1400.6694560669457;0;2.402397222679456e-05;1;239
1371.1926605504586;0;2.2897187093182287e-05;1;218
1252.391304347826;0;2.280638702114646e-05;1;184
1081.3821138211383;0;2.3049519378832608e-05;1;123
941.5068493150685;0;2.2365484912027782e-05;1;73
795.0;0;2.207318310417604e-05;1;30
764.5454545454545;0;2.1826731197495842e-05;1;22
762.5;0;2.1693438182549304e-05;1;12
738.5714285714286;0;2.1637342973054057e-05;1;7
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
470.0;0;0.0;1;1
470.0;0;0.0;1;1
625.0;0;1.0030612244897962e-05;1;2
765.0;0;6.167261062843994e-06;1;18
846.1538461538462;0;5.056097718814949e-06;1;52
961.5584415584416;0;6.229206515958438e-06;1;77
1151.7518248175184;0;1.4084001067359457e-05;1;137
1316.0301507537688;0;2.0646492386260195e-05;1;199
1393.53711790393;0;1.9534271168042966e-05;1;229
1450.6530612244899;0;2.276716708930847e-05;1;245
1430.0;0;2.1624062600931934e-05;1;259
1415.439330543933;0;2.2482605406915804e-05;1;239
1342.211055276382;0;2.260830079519235e-05;1;199
1148.909090909091;0;2.2279793001549285e-05;1;165
1045.1960784313726;0;2.1621769908087826e-05;1;102
864.0322580645161;0;2.1074308994884873e-05;1;62
825.1351351351351;0;2.0694553389554557e-05;1;37
815.8064516129032;0;2.04767427130249e-05;1;31
771.5384615384615;0;2.0352861942802093e-05;1;13
729.0909090909091;0;2.0269289643647373e-05;1;11
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
625.0;0;0.0;1;2
743.75;0;6.673455532926002e-07;1;8
764.2857142857143;0;2.0300223800616944e-06;1;21
936.71875;0;4.575648530989599e-06;1;64
1030.6796116504854;0;6.703826274398654e-06;1;103
1107.007299270073;0;1.2497031594120468e-05;1;137
1412.7232142857142;0;1.7236715398985723e-05;1;224
1383.911111111111;0;1.8812162400188907e-05;1;225
1465.378787878788;0;2.224377425101307e-05;1;264
1406.625514403292;0;2.4028654520751963e-05;1;243
1400.3720930232557;0;2.442901375577643e-05;1;215
1180.9580838323354;0;2.3536676776233426e-05;1;167
1096.16;0;2.345676243384413e-05;1;125
1025.8620689655172;0;2.2636208402308467e-05;1;87
838.780487804878;0;2.2189790482558687e-05;1;41
784.375;0;2.2027630750972002e-05;1;16
776.875;0;2.1893877237371027e-05;1;16
730.0;0;2.1826991665362766e-05;1;6
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
470.0;0;0.0;1;1
470.0;0;0.0;1;1
0.0;0;0.0;0;0
625.0;0;0.0;1;2
766.1538461538462;0;1.4717111074513797e-07;1;13
798.0;0;2.2705696496186397e-06;1;25
979.1549295774648;0;7.0187420043841495e-06;1;71
1046.9911504424779;0;8.580733899391226e-06;1;113
1246.2345679012346;0;1.0717861934787957e-05;1;162
1346.5686274509803;0;1.4996911099561564e-05;1;204
1412.421524663677;0;1.6732511659799492e-05;1;223
1390.327868852459;0;1.828850355161933e-05;1;244
1424.9773755656108;0;1.8671707644320835e-05;1;221
1361.8181818181818;0;1.922921167557219e-05;1;198
1141.9148936170213;0;1.8972623996205876e-05;1;141
1098.6324786324785;0;1.9300337166411606e-05;1;117
951.5068493150685;0;1.8708041000292426e-05;1;73
832.972972972973;0;1.841166934410041e-05;1;37
788.5;0;1.8239339863889367e-05;1;20
763.3333333333334;0;1.8122794561244707e-05;1;12
746.25;0;1.804592162567209e-05;1;8
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
470.0;0;0.0;1;1
470.0;0;0.0;1;2
656.0;0;0.0;1;5
748.8888888888889;0;5.326630140285388e-06;1;9
811.2121212121212;0;3.0111625981325015e-06;1;33
823.4782608695652;0;2.474359626410918e-06;1;46
1058.018018018018;0;1.1139633622162349e-05;1;111
1191.1864406779662;0;1.8693963602947545e-05;1;177
1396.5765765765766;0;1.8971049888134868e-05;1;222
1446.205533596838;0;2.0601853000730656e-05;1;253
1423.24;0;2.1659683247912966e-05;1;250
1387.4074074074074;0;2.1687820499452924e-05;1;243
1407.2330097087379;0;2.200325485417616e-05;1;206
1195.3383458646617;0;2.2143124319295595e-05;1;133
1060.438596491228;0;2.1443482998255972e-05;1;114
974.0277777777778;0;2.1176225824579954e-05;1;72
842.5581395348837;0;2.075899595499959e-05;1;43
785.0;0;2.0602410757956593e-05;1;20
769.3333333333334;0;2.044433599510782e-05;1;15
743.75;0;2.036101725442475e-05;1;8
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
470.0;0;0.0;1;1
0.0;0;0.0;0;0
625.0;0;0.0;1;4
768.3333333333334;0;2.4062198128269746e-06;1;12
781.0526315789474;0;1.3911417009347754e-06;1;19
996.375;0;7.277162736236801e-06;1;80
1044.1509433962265;0;1.6910416434301202e-05;1;106
1274.3956043956043;0;1.7212927533884263e-05;1;182
1410.174672489083;0;2.059921452028646e-05;1;229
1396.3203463203463;0;2.0991071490338554e-05;1;231
1406.5833333333333;0;2.157246410740104e-05;1;240
1398.6192468619247;0;2.164662271674767e-05;1;239
1373.658536585366;0;2.2161801557482152e-05;1;205
1249.2737430167597;0;2.196601645230402e-05;1;179
1077.3275862068965;0;2.173619390995461e-05;1;116
883.9655172413793;0;2.1198979763601805e-05;1;58
829.1428571428571;0;2.0827588999000898e-05;1;35
751.3333333333334;0;2.069058870774509e-05;1;15
783.5294117647059;0;2.051525001236971e-05;1;17
718.0;0;2.046326002247521e-05;1;5
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
470.0;0;0.0;1;1
573.3333333333334;0;0.0;1;3
718.0;0;1.6692137884190862e-06;1;5
799.6296296296297;0;6.187803047093619e-07;1;27
884.8275862068965;0;4.859531054451427e-06;1;58
1091.6806722689075;0;1.0591641228278585e-05;1;119
1272.2885572139303;0;1.8699782208053902e-05;1;201
1368.7772925764193;0;1.8429131586149792e-05;1;229
1383.991935483871;0;1.846576298539243e-05;1;248
1416.3636363636363;0;2.0591355501725083e-05;1;220
1396.0;0;2.1317187027450008e-05;1;225
1381.1981566820277;0;2.066573438080432e-05;1;217
1334.7486033519554;0;2.0105365420263017e-05;1;179
1016.0439560439561;0;1.98032406163569e-05;1;91
960.483870967742;0;1.9548776291864205e-05;1;62
825.0;0;1.921663998980866e-05;1;38
804.4;0;1.901650483202613e-05;1;25
767.5;0;1.890086273397826e-05;1;12
737.1428571428571;0;1.883359987727371e-05;1;7
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
738.5714285714286;0;0.0;1;7
803.5714285714286;0;9.823860255440896e-07;1;28
877.2727272727273;0;5.0132359199007044e-06;1;55
1064.3103448275863;0;1.3564628305978669e-05;1;116
1269.8360655737704;0;2.0848890761112157e-05;1;183
1383.3181818181818;0;1.934532918679941e-05;1;220
1302.3188405797102;0;2.098423066547138e-05;1;207
1412.127659574468;0;2.2386094707783898e-05;1;235
1404.4493392070485;0;2.115969346155377e-05;1;227
1403.4389140271494;0;2.1004895781291318e-05;1;221
1270.5978260869565;0;2.139612289407344e-05;1;184
1104.8333333333333;0;2.0997523396925236e-05;1;120
841.8644067796611;0;2.0479970229777184e-05;1;59
824.0;0;2.0257770690403334e-05;1;35
806.4285714285714;0;2.0003651792096862e-05;1;28
765.7142857142857;0;1.9883355133728197e-05;1;14
764.5454545454545;0;1.9811462503186645e-05;1;11
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
470.0;0;0.0;1;1
0.0;0;0.0;0;0
