Energia;Block;Latencia;Cobertura;Demands
1206.7320261437908;0;2.3111812683901748e-05;1;153
999.7752808988764;0;2.2830780825084115e-05;1;89
849.3877551020408;0;2.2421996261631038e-05;1;49
821.9444444444445;0;2.2102492357375457e-05;1;36
755.3333333333334;0;2.2000161599982517e-05;1;15
676.6666666666666;0;2.1947424496666535e-05;1;6
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
676.6666666666666;0;0.0;1;3
676.6666666666666;0;0.0;1;3
765.0;0;6.658853512355539e-06;1;14
938.5245901639345;0;7.591729925832016e-06;1;61
1002.7906976744187;0;1.0346618866240784e-05;1;86
1194.516129032258;0;1.5807039300428932e-05;1;155
1371.3425925925926;0;2.3930241081438446e-05;1;216
1401.897233201581;0;2.5795792323346875e-05;1;253
1468.443579766537;0;2.5517031789556186e-05;1;257
1411.439393939394;0;2.4887094472121248e-05;1;264
1443.0960854092527;0;2.5886748668942175e-05;1;281
1401.6521739130435;0;2.5941913562702996e-05;1;230
1419.7787610619469;0;2.5275993731543367e-05;1;226
1191.9108280254777;0;2.5684995568414976e-05;1;157
975.6410256410256;0;2.4923309932988262e-05;1;78
849.5555555555555;0;2.4466657932885798e-05;1;45
790.9677419354839;0;2.417430589603705e-05;1;31
766.1538461538462;0;2.4098746957672705e-05;1;13
746.6666666666666;0;2.4007693757580743e-05;1;9
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
0.0;0;0.0;0;0
547.5;0;6.254772206668364e-07;1;4
470.0;0;5.00381776533469e-07;1;1
676.6666666666666;0;1.5931666344035565e-06;1;6
784.0;0;4.868009160677534e-07;1;25
827.8048780487804;0;4.619655932343993e-06;1;41
987.8260869565217;0;5.393664707326068e-06;1;92
1234.9717514124293;0;1.4119646433803277e-05;1;177
1393.9574468085107;0;1.9175783465943904e-05;1;235
1453.1854838709678;0;2.0218700731933486e-05;1;248
1404.382470119522;0;2.0225844650942542e-05;1;251
1505.298245614035;0;2.1434031932920194e-05;1;285
1453.764258555133;0;2.140458483520957e-05;1;263
1426.7078189300412;0;2.1277262080894052e-05;1;243
1356.280193236715;0;2.182385419472997e-05;1;207
1162.5503355704698;0;2.1697602283116113e-05;1;149
1040.0961538461538;0;2.1526264724738722e-05;1;104
869.3478260869565;0;2.1137081603672144e-05;1;46
803.5714285714286;0;2.095182585798076e-05;1;28
768.3333333333334;0;2.0848838683213238e-05;1;12
753.0;0;2.0795290224244492e-05;1;10
0.0;0;0.0;0;0
470.0;0;1.5022924095771776e-05;1;1
470.0;0;7.511462047885888e-06;1;1
0.0;0;7.511462047885888e-06;0;0
625.0;0;3.755731023942944e-06;1;2
470.0;0;2.5038206826286292e-06;1;2
676.6666666666666;0;1.6692137884190862e-06;1;3
782.6315789473684;0;5.365330034204206e-07;1;19
807.4193548387096;0;2.6674029221254557e-07;1;31
999.4736842105264;0;4.196752729323344e-06;1;95
1222.215909090909;0;1.1848202335306864e-05;1;176
1371.2612612612613;0;1.718154518658365e-05;1;222
1428.9615384615386;0;2.137076222166111e-05;1;260
1458.5347985347985;0;2.2221857053828477e-05;1;273
1468.3823529411766;0;2.2047838191321507e-05;1;272
1435.5598455598456;0;2.2819169529929774e-05;1;259
1390.4132231404958;0;2.289613165124173e-05;1;242
1398.2008368200836;0;2.2476093755500555e-05;1;239
1206.9281045751634;0;2.1808980300766356e-05;1;153
1015.1546391752578;0;2.1177454253202006e-05;1;97
869.8148148148148;0;2.0917853254508017e-05;1;54
811.0714285714286;0;2.0755321148292547e-05;1;28
780.5882352941177;0;2.0650298079029647e-05;1;17
740.0;0;2.059136938495985e-05;1;7
